DailyAvgDr,DailyAvgPr,DailyAvgRe,DailyAvgHo,LongLat_X,LongLat_Y,FireEvent,Year,Month,Day
54.6,0,89,3,-123.0747,38.3208,0,2010,11,12
54.6,0,89,3.1,-123.0747,38.3208,0,2010,11,13
54.6,0,89,3.2,-123.0747,38.3208,0,2010,11,14
54.6,0,89,3.07,-123.0747,38.3208,0,2010,11,15
54.6,0,89,3.01,-123.0747,38.3208,0,2010,11,16
54.6,0,89,2.92,-123.0747,38.3208,0,2010,11,17
54.6,0,89,2.96,-123.0747,38.3208,0,2010,11,18
54.6,0,89,2.96,-123.0747,38.3208,0,2010,11,19
54.6,0,89,3.48,-123.0747,38.3208,0,2010,11,20
54.6,0,89,3.33,-123.0747,38.3208,0,2010,11,21
54.6,0,89,3.17,-123.0747,38.3208,0,2010,11,22
54.6,0,89,3.56,-123.0747,38.3208,0,2010,11,23
54.6,0,89,3.11,-123.0747,38.3208,0,2010,11,24
54.6,0,89,3.01,-123.0747,38.3208,0,2010,11,25
54.6,0,89,3.02,-123.0747,38.3208,0,2010,11,26
54.6,0,89,3.28,-123.0747,38.3208,0,2010,11,27
54.6,0,89,3.29,-123.0747,38.3208,0,2010,11,28
54.6,0,89,2.95,-123.0747,38.3208,0,2010,11,29
54.6,0,89,3.14,-123.0747,38.3208,0,2010,11,30
54.6,0,89,3.11,-123.0747,38.3208,0,2010,12,1
54.6,0,89,3.15,-123.0747,38.3208,0,2010,12,2
54.6,0,89,3.13,-123.0747,38.3208,0,2010,12,3
54.6,0,89,3.33,-123.0747,38.3208,0,2010,12,4
54.6,0,89,3.39,-123.0747,38.3208,0,2010,12,5
54.6,0,89,3.35,-123.0747,38.3208,0,2010,12,6
54.6,0,89,3.1,-123.0747,38.3208,0,2010,12,7
54.6,0,89,3.09,-123.0747,38.3208,0,2010,12,8
54.6,0,89,2.91,-123.0747,38.3208,0,2010,12,9
54.6,0,89,2.92,-123.0747,38.3208,0,2010,12,10
54.6,0,89,2.91,-123.0747,38.3208,0,2010,12,11
54.6,0,89,3,-123.0747,38.3208,0,2010,12,12
54.6,0,89,2.88,-123.0747,38.3208,0,2010,12,13
54.6,0,89,3.12,-123.0747,38.3208,0,2010,12,14
54.6,0,89,2.92,-123.0747,38.3208,0,2010,12,15
54.6,0,89,3.11,-123.0747,38.3208,0,2010,12,16
54.6,0,89,3.43,-123.0747,38.3208,0,2010,12,17
54.6,0,89,3.19,-123.0747,38.3208,0,2010,12,18
54.6,0,89,3.42,-123.0747,38.3208,0,2010,12,19
54.6,0,89,3.45,-123.0747,38.3208,0,2010,12,20
54.6,0,89,3.37,-123.0747,38.3208,0,2010,12,21
54.6,0,89,3.2,-123.0747,38.3208,0,2010,12,22
54.6,0,89,3.07,-123.0747,38.3208,0,2010,12,23
54.6,0,89,3.25,-123.0747,38.3208,0,2010,12,24
54.6,0,89,3.4,-123.0747,38.3208,0,2010,12,25
54.6,0,89,3.2,-123.0747,38.3208,0,2010,12,26
54.6,0,89,2.96,-123.0747,38.3208,0,2010,12,27
54.6,0,89,3.28,-123.0747,38.3208,0,2010,12,28
54.6,0,89,3.76,-123.0747,38.3208,0,2010,12,29
54.6,0,89,3.4,-123.0747,38.3208,0,2010,12,30
54.6,0,89,3.13,-123.0747,38.3208,0,2010,12,31
54.6,0,89,3.42,-123.0747,38.3208,0,2011,1,1
54.6,0,89,3.31,-123.0747,38.3208,0,2011,1,2
54.6,0,89,2.93,-123.0747,38.3208,0,2011,1,3
54.6,0,89,2.95,-123.0747,38.3208,0,2011,1,4
54.6,0,89,2.99,-123.0747,38.3208,0,2011,1,5
54.6,0,89,3.02,-123.0747,38.3208,0,2011,1,6
54.6,0,89,3.04,-123.0747,38.3208,0,2011,1,7
54.6,0,89,3.07,-123.0747,38.3208,0,2011,1,8
54.6,0,89,2.98,-123.0747,38.3208,0,2011,1,9
54.6,0,89,3.04,-123.0747,38.3208,0,2011,1,10
54.6,0,89,3.37,-123.0747,38.3208,0,2011,1,11
54.6,0,89,3.2,-123.0747,38.3208,0,2011,1,12
54.6,0,89,3.03,-123.0747,38.3208,0,2011,1,13
54.6,0,89,3.01,-123.0747,38.3208,0,2011,1,14
54.6,0,89,2.98,-123.0747,38.3208,0,2011,1,15
54.6,0,89,3.03,-123.0747,38.3208,0,2011,1,16
54.6,0,89,3.08,-123.0747,38.3208,0,2011,1,17
54.6,0,89,3.07,-123.0747,38.3208,0,2011,1,18
54.6,0,89,3.3,-123.0747,38.3208,0,2011,1,19
54.6,0,89,2.96,-123.0747,38.3208,0,2011,1,20
54.6,0,89,2.92,-123.0747,38.3208,0,2011,1,21
54.6,0,89,2.95,-123.0747,38.3208,0,2011,1,22
54.6,0,89,3.04,-123.0747,38.3208,0,2011,1,23
54.6,0,89,2.96,-123.0747,38.3208,0,2011,1,24
54.6,0,89,2.92,-123.0747,38.3208,0,2011,1,25
54.6,0,89,3.07,-123.0747,38.3208,0,2011,1,26
54.6,0,89,3.2,-123.0747,38.3208,0,2011,1,27
54.6,0,89,3.02,-123.0747,38.3208,0,2011,1,28
54.6,0,89,3.11,-123.0747,38.3208,0,2011,1,29
54.6,0,89,3.18,-123.0747,38.3208,0,2011,1,30
54.6,0,89,3.08,-123.0747,38.3208,0,2011,1,31
54.6,0,89,2.97,-123.0747,38.3208,0,2011,2,1
54.6,0,89,2.96,-123.0747,38.3208,0,2011,2,2
54.6,0,89,2.94,-123.0747,38.3208,0,2011,2,3
54.6,0,89,2.92,-123.0747,38.3208,0,2011,2,4
54.6,0,89,3,-123.0747,38.3208,0,2011,2,5
54.6,0,89,3.07,-123.0747,38.3208,0,2011,2,6
54.6,0,89,3.25,-123.0747,38.3208,0,2011,2,7
54.6,0,89,3.37,-123.0747,38.3208,0,2011,2,8
54.6,0,89,2.99,-123.0747,38.3208,0,2011,2,9
54.6,0,89,2.95,-123.0747,38.3208,0,2011,2,10
54.6,0,89,2.95,-123.0747,38.3208,0,2011,2,11
54.6,0,89,3.1,-123.0747,38.3208,0,2011,2,12
54.6,0,89,3.01,-123.0747,38.3208,0,2011,2,13
54.6,0,89,3.47,-123.0747,38.3208,0,2011,2,14
54.6,0,89,3.62,-123.0747,38.3208,0,2011,2,15
54.6,0,89,3.54,-123.0747,38.3208,0,2011,2,16
54.6,0,89,3.33,-123.0747,38.3208,0,2011,2,17
54.6,0,89,3.06,-123.0747,38.3208,0,2011,2,18
54.6,0,89,3,-123.0747,38.3208,0,2011,2,19
54.6,0,89,3.08,-123.0747,38.3208,0,2011,2,20
54.6,0,89,3.13,-123.0747,38.3208,0,2011,2,21
54.6,0,89,3.17,-123.0747,38.3208,0,2011,2,22
54.6,0,89,3.25,-123.0747,38.3208,0,2011,2,23
54.6,0,89,3.03,-123.0747,38.3208,0,2011,2,24
54.6,0,89,3.37,-123.0747,38.3208,0,2011,2,25
54.6,0,89,3.11,-123.0747,38.3208,0,2011,2,26
54.6,0,89,3.01,-123.0747,38.3208,0,2011,2,27
54.6,0,89,3.13,-123.0747,38.3208,0,2011,2,28
54.6,0,89,3.26,-123.0747,38.3208,0,2011,3,1
54.6,0,89,3.3,-123.0747,38.3208,0,2011,3,2
54.6,0,89,2.98,-123.0747,38.3208,0,2011,3,3
54.6,0,89,2.99,-123.0747,38.3208,0,2011,3,4
54.6,0,89,2.91,-123.0747,38.3208,0,2011,3,5
54.6,0,89,3.13,-123.0747,38.3208,0,2011,3,6
54.6,0,89,3.33,-123.0747,38.3208,0,2011,3,7
54.6,0,89,2.96,-123.0747,38.3208,0,2011,3,8
54.6,0,89,2.96,-123.0747,38.3208,0,2011,3,9
54.6,0,89,3.08,-123.0747,38.3208,0,2011,3,10
54.6,0,89,3.06,-123.0747,38.3208,0,2011,3,11
54.6,0,89,2.98,-123.0747,38.3208,0,2011,3,12
54.6,0,89,3.21,-123.0747,38.3208,0,2011,3,13
54.6,0,89,2.94,-123.0747,38.3208,0,2011,3,14
54.6,0,89,3.22,-123.0747,38.3208,0,2011,3,15
54.6,0,89,3.19,-123.0747,38.3208,0,2011,3,16
54.6,0,89,3.16,-123.0747,38.3208,0,2011,3,17
54.6,0,89,3.42,-123.0747,38.3208,0,2011,3,18
54.6,0,89,3.58,-123.0747,38.3208,0,2011,3,19
54.6,0,89,3.54,-123.0747,38.3208,0,2011,3,20
54.6,0,89,3.23,-123.0747,38.3208,0,2011,3,21
54.6,0,89,3.32,-123.0747,38.3208,0,2011,3,22
54.6,0,89,3.66,-123.0747,38.3208,0,2011,3,23
54.6,0,89,3.8,-123.0747,38.3208,0,2011,3,24
54.6,0,89,3.53,-123.0747,38.3208,0,2011,3,25
54.6,0,89,3.37,-123.0747,38.3208,0,2011,3,26
54.6,0,89,3.25,-123.0747,38.3208,0,2011,3,27
54.6,0,89,3.28,-123.0747,38.3208,0,2011,3,28
54.6,0,89,3.37,-123.0747,38.3208,0,2011,3,29
54.6,0,89,3.44,-123.0747,38.3208,0,2011,3,30
54.6,0,89,3,-123.0747,38.3208,0,2011,3,31
54.6,0,89,3.15,-123.0747,38.3208,0,2011,4,1
54.6,0,89,3.66,-123.0747,38.3208,0,2011,4,2
54.6,0,89,3.16,-123.0747,38.3208,0,2011,4,3
54.6,0,89,3.17,-123.0747,38.3208,0,2011,4,4
54.6,0,89,3.55,-123.0747,38.3208,0,2011,4,5
54.6,0,89,3.67,-123.0747,38.3208,0,2011,4,6
54.6,0,89,3.52,-123.0747,38.3208,0,2011,4,7
54.6,0,89,3.08,-123.0747,38.3208,0,2011,4,8
54.6,0,89,3.32,-123.0747,38.3208,0,2011,4,9
54.6,0,89,3.06,-123.0747,38.3208,0,2011,4,10
54.6,0,89,3.15,-123.0747,38.3208,0,2011,4,11
54.6,0,89,3.41,-123.0747,38.3208,0,2011,4,12
54.6,0,89,3.15,-123.0747,38.3208,0,2011,4,13
54.6,0,89,3.03,-123.0747,38.3208,0,2011,4,14
54.6,0,89,2.98,-123.0747,38.3208,0,2011,4,15
54.6,0,89,3.21,-123.0747,38.3208,0,2011,4,16
54.6,0,89,3.21,-123.0747,38.3208,0,2011,4,17
54.6,0,89,2.93,-123.0747,38.3208,0,2011,4,18
54.6,0,89,2.94,-123.0747,38.3208,0,2011,4,19
54.6,0,89,3.18,-123.0747,38.3208,0,2011,4,20
54.6,0,89,3.41,-123.0747,38.3208,0,2011,4,21
54.6,0,89,3.15,-123.0747,38.3208,0,2011,4,22
54.6,0,89,3.04,-123.0747,38.3208,0,2011,4,23
54.6,0,89,3.24,-123.0747,38.3208,0,2011,4,24
54.6,0,89,3.28,-123.0747,38.3208,0,2011,4,25
54.6,0,89,3.45,-123.0747,38.3208,0,2011,4,26
54.6,0,89,3.32,-123.0747,38.3208,0,2011,4,27
54.6,0,89,3.51,-123.0747,38.3208,0,2011,4,28
54.6,0,89,3.52,-123.0747,38.3208,0,2011,4,29
54.6,0,89,3.32,-123.0747,38.3208,0,2011,4,30
54.6,0,89,3,-123.0747,38.3208,0,2011,5,1
54.6,0,89,3.2,-123.0747,38.3208,0,2011,5,2
54.6,0,89,3.25,-123.0747,38.3208,0,2011,5,3
54.6,0,89,3.02,-123.0747,38.3208,0,2011,5,4
54.6,0,89,3.19,-123.0747,38.3208,0,2011,5,5
54.6,0,89,3.6,-123.0747,38.3208,0,2011,5,6
54.6,0,89,3.46,-123.0747,38.3208,0,2011,5,7
54.6,0,89,3.49,-123.0747,38.3208,0,2011,5,8
54.6,0,89,3.34,-123.0747,38.3208,0,2011,5,9
54.6,0,89,3.24,-123.0747,38.3208,0,2011,5,10
54.6,0,89,3.16,-123.0747,38.3208,0,2011,5,11
54.6,0,89,3.35,-123.0747,38.3208,0,2011,5,12
54.6,0,89,3.3,-123.0747,38.3208,0,2011,5,13
54.6,0,89,3.13,-123.0747,38.3208,0,2011,5,14
54.6,0,89,3.12,-123.0747,38.3208,0,2011,5,15
54.6,0,89,3.27,-123.0747,38.3208,0,2011,5,16
54.6,0,89,3.28,-123.0747,38.3208,0,2011,5,17
54.6,0,89,3.3,-123.0747,38.3208,0,2011,5,18
54.6,0,89,3.19,-123.0747,38.3208,0,2011,5,19
54.6,0,89,3.26,-123.0747,38.3208,0,2011,5,20
54.6,0,89,3.57,-123.0747,38.3208,0,2011,5,21
54.6,0,89,3.67,-123.0747,38.3208,0,2011,5,22
54.6,0,89,3.65,-123.0747,38.3208,0,2011,5,23
54.6,0,89,3.1,-123.0747,38.3208,0,2011,5,24
54.6,0,89,3.04,-123.0747,38.3208,0,2011,5,25
54.6,0,89,2.96,-123.0747,38.3208,0,2011,5,26
54.6,0,89,3.13,-123.0747,38.3208,0,2011,5,27
54.6,0,89,3.23,-123.0747,38.3208,0,2011,5,28
54.6,0,89,3.58,-123.0747,38.3208,0,2011,5,29
54.6,0,89,3.23,-123.0747,38.3208,0,2011,5,30
54.6,0,89,3.09,-123.0747,38.3208,0,2011,5,31
54.6,0,89,3.03,-123.0747,38.3208,0,2011,6,1
54.6,0,89,2.94,-123.0747,38.3208,0,2011,6,2
54.6,0,89,2.99,-123.0747,38.3208,0,2011,6,3
54.6,0,89,3.42,-123.0747,38.3208,0,2011,6,4
54.6,0,89,3.05,-123.0747,38.3208,0,2011,6,5
54.6,0,89,3.12,-123.0747,38.3208,0,2011,6,6
54.6,0,89,3.18,-123.0747,38.3208,0,2011,6,7
54.6,0,89,3.04,-123.0747,38.3208,0,2011,6,8
54.6,0,89,3.14,-123.0747,38.3208,0,2011,6,9
54.6,0,89,3.63,-123.0747,38.3208,0,2011,6,10
54.6,0,89,3.42,-123.0747,38.3208,0,2011,6,11
54.6,0,89,3.21,-123.0747,38.3208,0,2011,6,12
54.6,0,89,3.43,-123.0747,38.3208,0,2011,6,13
54.6,0,89,3.2,-123.0747,38.3208,0,2011,6,14
54.6,0,89,3.36,-123.0747,38.3208,0,2011,6,15
54.6,0,89,3.4,-123.0747,38.3208,0,2011,6,16
54.6,0,89,3.05,-123.0747,38.3208,0,2011,6,17
54.6,0,89,3.09,-123.0747,38.3208,0,2011,6,18
54.6,0,89,3.32,-123.0747,38.3208,0,2011,6,19
54.6,0,89,3.01,-123.0747,38.3208,0,2011,6,20
54.6,0,89,2.98,-123.0747,38.3208,0,2011,6,21
54.6,0,89,3.21,-123.0747,38.3208,0,2011,6,22
54.6,0,89,3.5,-123.0747,38.3208,0,2011,6,23
54.6,0,89,3.27,-123.0747,38.3208,0,2011,6,24
54.6,0,89,3.18,-123.0747,38.3208,0,2011,6,25
54.6,0,89,3.25,-123.0747,38.3208,0,2011,6,26
54.6,0,89,3.02,-123.0747,38.3208,0,2011,6,27
54.6,0,89,3.02,-123.0747,38.3208,0,2011,6,28
54.6,0,89,2.97,-123.0747,38.3208,0,2011,6,29
54.6,0,89,3.12,-123.0747,38.3208,0,2011,6,30
54.6,0,89,3.14,-123.0747,38.3208,0,2011,7,1
54.6,0,89,3.25,-123.0747,38.3208,0,2011,7,2
54.6,0,89,3.2,-123.0747,38.3208,0,2011,7,3
54.6,0,89,3.19,-123.0747,38.3208,0,2011,7,4
54.6,0,89,2.84,-123.0747,38.3208,0,2011,7,5
54.6,0,89,2.78,-123.0747,38.3208,0,2011,7,6
54.6,0,89,2.77,-123.0747,38.3208,0,2011,7,7
54.6,0,89,2.78,-123.0747,38.3208,0,2011,7,8
54.6,0,89,3,-123.0747,38.3208,0,2011,7,9
54.6,0,89,3.24,-123.0747,38.3208,0,2011,7,10
54.6,0,89,3.4,-123.0747,38.3208,0,2011,7,11
54.6,0,89,3.07,-123.0747,38.3208,0,2011,7,12
54.6,0,89,3.29,-123.0747,38.3208,0,2011,7,13
54.6,0,89,3.27,-123.0747,38.3208,0,2011,7,14
54.6,0,89,3.07,-123.0747,38.3208,0,2011,7,15
54.6,0,89,2.88,-123.0747,38.3208,0,2011,7,16
54.6,0,89,2.88,-123.0747,38.3208,0,2011,7,17
54.6,0,89,2.87,-123.0747,38.3208,0,2011,7,18
54.6,0,89,3.17,-123.0747,38.3208,0,2011,7,19
54.6,0,89,3.16,-123.0747,38.3208,0,2011,7,20
54.6,0,89,3.02,-123.0747,38.3208,0,2011,7,21
54.6,0,89,3.07,-123.0747,38.3208,0,2011,7,22
54.6,0,89,3.06,-123.0747,38.3208,0,2011,7,23
54.6,0,89,3.03,-123.0747,38.3208,0,2011,7,24
54.6,0,89,3.21,-123.0747,38.3208,0,2011,7,25
54.6,0,89,3.22,-123.0747,38.3208,0,2011,7,26
54.6,0,89,2.98,-123.0747,38.3208,0,2011,7,27
54.6,0,89,2.99,-123.0747,38.3208,0,2011,7,28
54.6,0,89,2.94,-123.0747,38.3208,0,2011,7,29
54.6,0,89,2.91,-123.0747,38.3208,0,2011,7,30
54.6,0,89,2.95,-123.0747,38.3208,0,2011,7,31
54.6,0,89,2.99,-123.0747,38.3208,0,2011,8,1
54.6,0,89,2.99,-123.0747,38.3208,0,2011,8,2
54.6,0,89,3.21,-123.0747,38.3208,0,2011,8,3
54.6,0,89,3.36,-123.0747,38.3208,0,2011,8,4
54.6,0,89,2.99,-123.0747,38.3208,0,2011,8,5
54.6,0,89,3.05,-123.0747,38.3208,0,2011,8,6
54.6,0,89,3.16,-123.0747,38.3208,0,2011,8,7
54.6,0,89,3.12,-123.0747,38.3208,0,2011,8,8
54.6,0,89,2.99,-123.0747,38.3208,0,2011,8,9
54.6,0,89,2.97,-123.0747,38.3208,0,2011,8,10
54.6,0,89,3.16,-123.0747,38.3208,0,2011,8,11
54.6,0,89,3.18,-123.0747,38.3208,0,2011,8,12
54.6,0,89,3.17,-123.0747,38.3208,0,2011,8,13
54.6,0,89,3.21,-123.0747,38.3208,0,2011,8,14
54.6,0,89,3.17,-123.0747,38.3208,0,2011,8,15
54.6,0,89,3.02,-123.0747,38.3208,0,2011,8,16
54.6,0,89,3.03,-123.0747,38.3208,0,2011,8,17
54.6,0,89,3.07,-123.0747,38.3208,0,2011,8,18
54.6,0,89,2.98,-123.0747,38.3208,0,2011,8,19
54.6,0,89,2.97,-123.0747,38.3208,0,2011,8,20
54.6,0,89,2.92,-123.0747,38.3208,0,2011,8,21
54.6,0,89,2.92,-123.0747,38.3208,0,2011,8,22
54.6,0,89,2.95,-123.0747,38.3208,0,2011,8,23
54.6,0,89,3.02,-123.0747,38.3208,0,2011,8,24
54.6,0,89,3.05,-123.0747,38.3208,0,2011,8,25
54.6,0,89,3,-123.0747,38.3208,0,2011,8,26
54.6,0,89,2.95,-123.0747,38.3208,0,2011,8,27
54.6,0,89,2.94,-123.0747,38.3208,0,2011,8,28
54.6,0,89,3.19,-123.0747,38.3208,0,2011,8,29
54.6,0,89,2.97,-123.0747,38.3208,0,2011,8,30
54.6,0,89,2.93,-123.0747,38.3208,0,2011,8,31
54.6,0,89,2.92,-123.0747,38.3208,0,2011,9,1
54.6,0,89,2.96,-123.0747,38.3208,0,2011,9,2
54.6,0,89,2.96,-123.0747,38.3208,0,2011,9,3
54.6,0,89,2.95,-123.0747,38.3208,0,2011,9,4
54.6,0,89,3.11,-123.0747,38.3208,0,2011,9,5
54.6,0,89,3.01,-123.0747,38.3208,0,2011,9,6
54.6,0,89,3.01,-123.0747,38.3208,0,2011,9,7
54.6,0,89,3.03,-123.0747,38.3208,0,2011,9,8
54.6,0,89,2.96,-123.0747,38.3208,0,2011,9,9
54.6,0,89,2.97,-123.0747,38.3208,0,2011,9,10
54.6,0,89,2.93,-123.0747,38.3208,0,2011,9,11
54.6,0,89,3.02,-123.0747,38.3208,0,2011,9,12
54.6,0,89,2.98,-123.0747,38.3208,0,2011,9,13
54.6,0,89,3.15,-123.0747,38.3208,0,2011,9,14
54.6,0,89,3.17,-123.0747,38.3208,0,2011,9,15
54.6,0,89,3.21,-123.0747,38.3208,0,2011,9,16
54.6,0,89,3.09,-123.0747,38.3208,0,2011,9,17
54.6,0,89,3,-123.0747,38.3208,0,2011,9,18
54.6,0,89,2.95,-123.0747,38.3208,0,2011,9,19
54.6,0,89,3,-123.0747,38.3208,0,2011,9,20
54.6,0,89,3,-123.0747,38.3208,0,2011,9,21
54.6,0,89,2.93,-123.0747,38.3208,0,2011,9,22
54.6,0,89,3.03,-123.0747,38.3208,0,2011,9,23
54.6,0,89,3.03,-123.0747,38.3208,0,2011,9,24
54.6,0,89,2.97,-123.0747,38.3208,0,2011,9,25
54.6,0,89,3.06,-123.0747,38.3208,0,2011,9,26
54.6,0,89,3.07,-123.0747,38.3208,0,2011,9,27
54.6,0,89,2.92,-123.0747,38.3208,0,2011,9,28
54.6,0,89,2.96,-123.0747,38.3208,0,2011,9,29
54.6,0,89,3.03,-123.0747,38.3208,0,2011,9,30
54.6,0,89,3.04,-123.0747,38.3208,0,2011,10,1
54.6,0,89,2.93,-123.0747,38.3208,0,2011,10,2
54.6,0,89,3.09,-123.0747,38.3208,0,2011,10,3
54.6,0,89,3.12,-123.0747,38.3208,0,2011,10,4
54.6,0,89,3.15,-123.0747,38.3208,0,2011,10,5
54.6,0,89,3,-123.0747,38.3208,0,2011,10,6
54.6,0,89,3.04,-123.0747,38.3208,0,2011,10,7
54.6,0,89,3.17,-123.0747,38.3208,0,2011,10,8
54.6,0,89,3.08,-123.0747,38.3208,0,2011,10,9
54.6,0,89,3,-123.0747,38.3208,0,2011,10,10
54.6,0,89,2.97,-123.0747,38.3208,0,2011,10,11
54.6,0,89,2.98,-123.0747,38.3208,0,2011,10,12
54.6,0,89,2.96,-123.0747,38.3208,0,2011,10,13
54.6,0,89,2.93,-123.0747,38.3208,0,2011,10,14
54.6,0,89,2.96,-123.0747,38.3208,0,2011,10,15
54.6,0,89,2.91,-123.0747,38.3208,0,2011,10,16
54.6,0,89,2.97,-123.0747,38.3208,0,2011,10,17
54.6,0,89,2.97,-123.0747,38.3208,0,2011,10,18
54.6,0,89,3.24,-123.0747,38.3208,0,2011,10,19
54.6,0,89,3.14,-123.0747,38.3208,0,2011,10,20
54.6,0,89,3.19,-123.0747,38.3208,0,2011,10,21
54.6,0,89,2.94,-123.0747,38.3208,0,2011,10,22
54.6,0,89,3,-123.0747,38.3208,0,2011,10,23
54.6,0,89,2.97,-123.0747,38.3208,0,2011,10,24
54.6,0,89,2.94,-123.0747,38.3208,0,2011,10,25
54.6,0,89,2.97,-123.0747,38.3208,0,2011,10,26
54.6,0,89,2.96,-123.0747,38.3208,0,2011,10,27
54.6,0,89,3.01,-123.0747,38.3208,0,2011,10,28
54.6,0,89,2.92,-123.0747,38.3208,0,2011,10,29
54.6,0,89,2.97,-123.0747,38.3208,0,2011,10,30
54.6,0,89,3.11,-123.0747,38.3208,0,2011,10,31
54.6,0,89,3,-123.0747,38.3208,0,2011,11,1
54.6,0,89,3.01,-123.0747,38.3208,0,2011,11,2
54.6,0,89,3.07,-123.0747,38.3208,0,2011,11,3
54.6,0,89,3.1,-123.0747,38.3208,0,2011,11,4
54.6,0,89,3.16,-123.0747,38.3208,0,2011,11,5
54.6,0,89,3.08,-123.0747,38.3208,0,2011,11,6
54.6,0,89,2.98,-123.0747,38.3208,0,2011,11,7
54.6,0,89,2.99,-123.0747,38.3208,0,2011,11,8
54.6,0,89,3.21,-123.0747,38.3208,0,2011,11,9
54.6,0,89,3.22,-123.0747,38.3208,0,2011,11,10
54.6,0,89,3.21,-123.0747,38.3208,0,2011,11,11
54.6,0,89,3,-123.0747,38.3208,0,2011,11,12
54.6,0,89,3.07,-123.0747,38.3208,0,2011,11,13
54.6,0,89,3.28,-123.0747,38.3208,0,2011,11,14
54.6,0,89,3.18,-123.0747,38.3208,0,2011,11,15
54.6,0,89,3.07,-123.0747,38.3208,0,2011,11,16
54.6,0,89,2.96,-123.0747,38.3208,0,2011,11,17
54.6,0,89,3.1,-123.0747,38.3208,0,2011,11,18
54.6,0,89,3.14,-123.0747,38.3208,0,2011,11,19
54.6,0,89,3.15,-123.0747,38.3208,0,2011,11,20
54.6,0,89,3.07,-123.0747,38.3208,0,2011,11,21
54.6,0,89,3.17,-123.0747,38.3208,0,2011,11,22
54.6,0,89,3.42,-123.0747,38.3208,0,2011,11,23
54.6,0,89,3.17,-123.0747,38.3208,0,2011,11,24
54.6,0,89,3,-123.0747,38.3208,0,2011,11,25
54.6,0,89,3.06,-123.0747,38.3208,0,2011,11,26
54.6,0,89,3.17,-123.0747,38.3208,0,2011,11,27
54.6,0,89,2.95,-123.0747,38.3208,0,2011,11,28
54.6,0,89,2.91,-123.0747,38.3208,0,2011,11,29
54.6,0,89,3.11,-123.0747,38.3208,0,2011,11,30
54.6,0,89,2.98,-123.0747,38.3208,0,2011,12,1
54.6,0,89,3.1,-123.0747,38.3208,0,2011,12,2
54.6,0,89,3.06,-123.0747,38.3208,0,2011,12,3
54.6,0,89,3.01,-123.0747,38.3208,0,2011,12,4
54.6,0,89,2.92,-123.0747,38.3208,0,2011,12,5
54.6,0,89,2.98,-123.0747,38.3208,0,2011,12,6
54.6,0,89,3.02,-123.0747,38.3208,0,2011,12,7
54.6,0,89,2.99,-123.0747,38.3208,0,2011,12,8
54.6,0,89,3.05,-123.0747,38.3208,0,2011,12,9
54.6,0,89,3.02,-123.0747,38.3208,0,2011,12,10
54.6,0,89,2.99,-123.0747,38.3208,0,2011,12,11
54.6,0,89,2.98,-123.0747,38.3208,0,2011,12,12
54.6,0,89,2.98,-123.0747,38.3208,0,2011,12,13
54.6,0,89,2.94,-123.0747,38.3208,0,2011,12,14
54.6,0,89,3.01,-123.0747,38.3208,0,2011,12,15
54.6,0,89,2.99,-123.0747,38.3208,0,2011,12,16
54.6,0,89,3,-123.0747,38.3208,0,2011,12,17
54.6,0,89,3,-123.0747,38.3208,0,2011,12,18
54.6,0,89,2.97,-123.0747,38.3208,0,2011,12,19
54.6,0,89,2.93,-123.0747,38.3208,0,2011,12,20
54.6,0,89,3,-123.0747,38.3208,0,2011,12,21
54.6,0,89,3.2,-123.0747,38.3208,0,2011,12,22
54.6,0,89,2.99,-123.0747,38.3208,0,2011,12,23
54.6,0,89,3.03,-123.0747,38.3208,0,2011,12,24
54.6,0,89,3,-123.0747,38.3208,0,2011,12,25
54.6,0,89,3.01,-123.0747,38.3208,0,2011,12,26
54.6,0,89,2.96,-123.0747,38.3208,0,2011,12,27
54.6,0,89,2.91,-123.0747,38.3208,0,2011,12,28
54.6,0,89,2.89,-123.0747,38.3208,0,2011,12,29
54.6,0,89,3,-123.0747,38.3208,0,2011,12,30
54.6,0,89,2.98,-123.0747,38.3208,0,2011,12,31
54.6,0,89,3.38,-123.0747,38.3208,0,2012,1,1
54.6,0,89,3.05,-123.0747,38.3208,0,2012,1,2
54.6,0,89,2.99,-123.0747,38.3208,0,2012,1,3
54.6,0,89,3,-123.0747,38.3208,0,2012,1,4
54.6,0,89,3.2,-123.0747,38.3208,0,2012,1,5
54.6,0,89,3.07,-123.0747,38.3208,0,2012,1,6
54.6,0,89,2.98,-123.0747,38.3208,0,2012,1,7
54.6,0,89,2.97,-123.0747,38.3208,0,2012,1,8
54.6,0,89,2.98,-123.0747,38.3208,0,2012,1,9
54.6,0,89,2.94,-123.0747,38.3208,0,2012,1,10
54.6,0,89,2.98,-123.0747,38.3208,0,2012,1,11
54.6,0,89,2.97,-123.0747,38.3208,0,2012,1,12
54.6,0,89,3.1,-123.0747,38.3208,0,2012,1,13
54.6,0,89,3.02,-123.0747,38.3208,0,2012,1,14
54.6,0,89,3.34,-123.0747,38.3208,0,2012,1,15
54.6,0,89,3.42,-123.0747,38.3208,0,2012,1,16
54.6,0,89,3.01,-123.0747,38.3208,0,2012,1,17
54.6,0,89,3.06,-123.0747,38.3208,0,2012,1,18
54.6,0,89,3.3,-123.0747,38.3208,0,2012,1,19
54.6,0,89,3.47,-123.0747,38.3208,0,2012,1,20
54.6,0,89,3.39,-123.0747,38.3208,0,2012,1,21
